Observe,Shannon,J,Group,study
149,3.26971203443162,0.653426682565858,Normal,Baxter_16
102,2.99319424057406,0.647180937361779,CRC,Baxter_16
250,4.03763534855765,0.73126214395463,Normal,Baxter_16
135,3.67907265673471,0.750023764806489,Normal,Baxter_16
194,3.89048193440657,0.738532021351602,Normal,Baxter_16
155,3.02168374917742,0.59913326343253,Normal,Baxter_16
272,4.10003444904986,0.731391226547343,Normal,Baxter_16
182,3.8435901855192,0.738582868285712,Normal,Baxter_16
89,2.67626310648718,0.596230767217815,Normal,Baxter_16
225,4.1140087925718,0.759588723816373,Normal,Baxter_16
177,3.55889886531136,0.687557170712236,CRC,Baxter_16
141,3.1996108461854,0.646548007391988,CRC,Baxter_16
158,3.70026854215547,0.730903522406186,Normal,Baxter_16
137,3.26095891938449,0.662799097912277,CRC,Baxter_16
212,3.87883389271515,0.724124226479046,CRC,Baxter_16
163,3.6922758851857,0.724863948884048,Normal,Baxter_16
189,3.82509287555944,0.729736262465525,Normal,Baxter_16
140,3.43174084957324,0.694453494626023,CRC,Baxter_16
282,4.08902844067741,0.724759977302764,CRC,Baxter_16
72,3.08428093487051,0.721188151947695,Normal,Baxter_16
168,2.87366703235616,0.560828890270776,CRC,Baxter_16
193,3.49575325907927,0.664252147399675,CRC,Baxter_16
196,3.46295128663475,0.656096259784474,CRC,Baxter_16
185,3.95895419116443,0.75836864838711,CRC,Baxter_16
226,4.08193004749011,0.753049292742897,Normal,Baxter_16
166,3.68346729984516,0.7205547924498,Normal,Baxter_16
321,4.40241389968505,0.762792828647535,Normal,Baxter_16
192,3.93978361810329,0.749365113864806,CRC,Baxter_16
204,3.95648982298818,0.743963999978913,Normal,Baxter_16
173,3.50409613545172,0.679972415920162,Normal,Baxter_16
131,3.67187453793374,0.753174547512,Normal,Baxter_16
117,3.09900281491319,0.650753806421982,Normal,Baxter_16
176,3.72153460795732,0.719765231171529,Normal,Baxter_16
129,3.45844233026144,0.711641117496118,Normal,Baxter_16
242,3.47350251352578,0.632818714078926,Normal,Baxter_16
288,4.40658823525573,0.778142148565717,CRC,Baxter_16
170,3.48792991484877,0.679140732955254,Normal,Baxter_16
205,3.62351702166986,0.680727076573389,CRC,Baxter_16
252,3.97301895812383,0.718522454171111,CRC,Baxter_16
240,4.13813658141457,0.755046380412014,CRC,Baxter_16
175,3.47332271203328,0.672500802466886,CRC,Baxter_16
172,3.25084948702395,0.631540160298799,Normal,Baxter_16
123,2.83012822682686,0.588117166306659,Normal,Baxter_16
147,3.53561982197789,0.708479627867309,Normal,Baxter_16
174,3.42525887752937,0.663931413576992,CRC,Baxter_16
180,3.3442753596395,0.64400214668955,Normal,Baxter_16
93,2.50252881382796,0.552117789716071,Normal,Baxter_16
111,3.33325707677139,0.707768489485971,Normal,Baxter_16
107,2.54182751478817,0.543959045972818,Normal,Baxter_16
242,4.15996352134142,0.757881347700077,CRC,Baxter_16
202,3.94912087395523,0.743956616183586,Normal,Baxter_16
238,4.01606787365421,0.73389423022815,CRC,Baxter_16
152,3.78170207539289,0.75274522546883,Normal,Baxter_16
122,3.39821496731653,0.70736887612973,CRC,Baxter_16
168,3.97700527198647,0.776157929285372,CRC,Baxter_16
233,4.10073843249559,0.7522857282016,Normal,Baxter_16
191,3.62114922598069,0.68944415700906,Normal,Baxter_16
163,3.39888306487491,0.667265360664247,Normal,Baxter_16
259,4.17365514027733,0.75108588819659,Normal,Baxter_16
